name,variant_id,uuid,year_month,prod_return_open,gs_return_open,diff_open,prod_return_close,gs_return_close,diff_close,parity_status
シン青龍-激攻,DM2_SXLU_T1_M_L2502,b4ea1b68-be65-4c2c-8524-426cb4b11359,2024-08,-0.0192474759,-0.0192476566643543,1.8076435429753568e-07,-0.0159405766,,,PASS
シン青龍-激攻,DM2_SXLU_T1_M_L2502,b4ea1b68-be65-4c2c-8524-426cb4b11359,2024-09,0.0780964095,0.0780964764792799,6.697927990018115e-08,0.1169776689,,,PASS
シン青龍-激攻,DM2_SXLU_T1_M_L2502,b4ea1b68-be65-4c2c-8524-426cb4b11359,2024-10,-0.0304371,-0.0304372054722604,1.0547226039769875e-07,0.0217517375,,,PASS
シン青龍-激攻,DM2_SXLU_T1_M_L2502,b4ea1b68-be65-4c2c-8524-426cb4b11359,2024-11,0.1484019255,0.1484019429526635,1.7452663508832345e-08,0.1628367239,,,PASS
シン青龍-激攻,DM2_SXLU_T1_M_L2502,b4ea1b68-be65-4c2c-8524-426cb4b11359,2024-12,0.0040709302,0.0040710241630339,9.396303390050986e-08,-0.0435102073,,,PASS
シン青龍-激攻,DM2_SXLU_T1_M_L2502,b4ea1b68-be65-4c2c-8524-426cb4b11359,2025-01,0.0080010887,0.0080011924581746,1.037581745990529e-07,0.0266160866,,,PASS
シン青龍-激攻,DM2_SXLU_T1_M_L2502,b4ea1b68-be65-4c2c-8524-426cb4b11359,2025-02,0.029798243,0.0297982429562093,4.379070023263765e-11,0.0131544411,,,PASS
シン青龍-激攻,DM2_SXLU_T1_M_L2502,b4ea1b68-be65-4c2c-8524-426cb4b11359,2025-03,0.0027709843,0.0027709842650203,3.497969969235015e-11,0.0035430184,,,PASS
シン青龍-激攻,DM2_SXLU_T1_M_L2502,b4ea1b68-be65-4c2c-8524-426cb4b11359,2025-04,0.0155257175,0.0155257175123011,1.2301101109946089e-11,-0.0315592265,,,PASS
シン青龍-激攻,DM2_SXLU_T1_M_L2502,b4ea1b68-be65-4c2c-8524-426cb4b11359,2025-05,0.2022237374,0.2022237373609579,3.9042102883968255e-11,0.2614057277,,,PASS
シン青龍-激攻,DM2_SXLU_T1_M_L2502,b4ea1b68-be65-4c2c-8524-426cb4b11359,2025-06,0.1900270188,0.1900269062701065,1.1252989351451248e-07,0.1327526756,,,PASS
シン青龍-激攻,DM2_SXLU_T1_M_L2502,b4ea1b68-be65-4c2c-8524-426cb4b11359,2025-07,0.0381148885,0.0381149866448899,9.814488990261827e-08,0.0250957641,,,PASS
シン青龍-激攻,DM2_SXLU_T1_M_L2502,b4ea1b68-be65-4c2c-8524-426cb4b11359,2025-08,-0.0183475829,-0.0183475828583927,4.1607300937940295e-11,-0.0205128793,,,PASS
シン青龍-激攻,DM2_SXLU_T1_M_L2502,b4ea1b68-be65-4c2c-8524-426cb4b11359,2025-09,0.0472402765,0.0472402765142643,1.4264305014943801e-11,0.0547679451,,,PASS
シン青龍-激攻,DM2_SXLU_T1_M_L2502,b4ea1b68-be65-4c2c-8524-426cb4b11359,2025-10,0.2390647656,0.2390647655818942,1.810579464134321e-11,0.1673055346,,,PASS
シン青龍-激攻,DM2_SXLU_T1_M_L2502,b4ea1b68-be65-4c2c-8524-426cb4b11359,2025-11,-0.2042890905,-0.2042890904546738,4.5326187247951566e-11,-0.1668454434,,,PASS
シン青龍-激攻,DM2_SXLU_T1_M_L2502,b4ea1b68-be65-4c2c-8524-426cb4b11359,2025-12,0.0215555848,0.0705111843132533,0.0489555995132533,-0.0299358184,,,FAIL
シン青龍-激攻,DM2_SXLU_T1_M_L2502,b4ea1b68-be65-4c2c-8524-426cb4b11359,2026-01,-0.0577730569,-0.0577730569421807,4.218069643568967e-11,0.0031313059,,,PASS
シン青龍-激攻,DM2_SXLU_T1_M_L2502,b4ea1b68-be65-4c2c-8524-426cb4b11359,2026-02,-0.1515416089,,,-0.1347338343,,,NO_GS
シン青龍-激攻,DM2_SXLU_T1_M_L2502,b4ea1b68-be65-4c2c-8524-426cb4b11359,2026-03,0.0382952568,,,-0.043096707,,,NO_GS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2011-02,0.0,,,0.0,,,NO_GS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2011-03,-0.0554733001,,,-0.0094313446,,,NO_GS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2011-04,0.0755774625,,,0.0755837696,,,NO_GS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2011-05,-0.0614993562,,,-0.0989051773,,,NO_GS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2011-06,-0.0747645195,,,0.0256246637,,,NO_GS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2011-07,0.0699474441,,,-0.0203267168,,,NO_GS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2011-08,-0.2361914627,,,-0.2302659837,,,NO_GS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2011-09,-0.1594533262,,,-0.1687147325,,,NO_GS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2011-10,0.2807647294,,,0.3328047257,,,NO_GS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2011-11,-0.0242335208,,,0.0041904814,,,NO_GS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2011-12,0.0149932672,,,-0.006899639,,,NO_GS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2012-01,0.2282940103,,,0.2389590083,,,NO_GS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2012-02,0.2028664422,,,0.2043614629,,,NO_GS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2012-03,0.1402427952,0.1402428040942708,8.89427081984806e-09,0.166842737,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2012-04,-0.0659058585,-0.0659058618023554,3.3023554030231494e-09,-0.0858740766,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2012-05,-0.2546190851,-0.2546190952328639,1.0132863936807013e-08,-0.2832717796,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2012-06,0.1359344355,0.135934373042599,6.245740100108144e-08,0.1767539849,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2012-07,0.0491068411,0.0491068543470856,1.3247085602074993e-08,0.0135012212,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2012-08,0.1176112762,0.1176112640223679,1.21776320971545e-08,0.1518915895,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2012-09,0.0476632069,0.047663560549041,3.5364904100304573e-07,0.0276066673,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2012-10,-0.1664639446,-0.1664641220675923,1.774675923160718e-07,-0.1275268594,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2012-11,0.028830749,0.0288306241059,1.248940999995507e-07,-0.0253432646,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2012-12,0.034630234,0.0346304542106179,2.2021061790028496e-07,0.0815727701,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2013-01,0.0087084609,0.008708258581253,2.0231874699877528e-07,0.002830845,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2013-02,-0.0229422319,-0.0229422847269027,5.282690270294599e-08,-0.0144674746,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2013-03,0.0972637262,0.0972638452089904,1.1900899039851698e-07,0.0521299429,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2013-04,0.0551499534,0.0551501991814622,2.4578146220338715e-07,0.0591908289,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2013-05,0.0985907269,0.0985906086626208,1.1823737919303134e-07,0.1257526545,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2013-06,-0.062746765,-0.0627469676745995,2.0267459950595867e-07,-0.0776334689,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2013-07,0.045986519,0.1505314825839352,0.1045449635839352,0.0653932629,,,FAIL
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2013-08,-0.0482851148,-0.0482850202383372,9.456166279869782e-08,-0.0687047831,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2013-09,0.0106574515,0.0106572878340667,1.6366593329902868e-07,0.0262822207,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2013-10,0.0354762225,0.0354757601264139,4.623735860992406e-07,0.0421560168,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2013-11,-0.0190620764,-0.0190621569389864,8.053898640017487e-08,-0.030465806,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2013-12,0.0064579016,0.0064580526370769,1.510370769000277e-07,-0.0021059528,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2014-01,-0.0666284449,-0.0666284225319187,2.2368081303847376e-08,-0.1107084754,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2014-02,0.1141389816,0.114138708639766,2.7296023399903113e-07,0.190882551,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2014-03,0.0043639102,0.0043640860618224,1.7586182239973103e-07,0.0330879893,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2014-04,0.0417067852,0.0417067145237746,7.06762253999127e-08,0.0539227399,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2014-05,0.1235229623,0.1235227456344753,2.1666552470211986e-07,0.11400035,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2014-06,0.0748068185,0.0748067824878255,3.60121744924502e-08,0.1139324456,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2014-07,0.0266572043,0.0266572828074496,7.850744960027911e-08,-0.0084116627,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2014-08,0.1376991974,0.1376990406398071,1.5676019290977727e-07,0.1485615721,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2014-09,-0.0379412877,-0.0379411831061932,1.0459380679617158e-07,-0.0755809275,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2014-10,0.064812081,0.0648120415791003,3.942089969732887e-08,0.1147671645,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2014-11,0.1306328491,0.1306332309948586,3.8189485859763117e-07,0.0946226026,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2014-12,-0.0487820086,-0.0487820929238804,8.432388039908423e-08,-0.0462943334,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2015-01,-0.1033446596,-0.1033448540480577,1.9444805769708307e-07,-0.0591672271,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2015-02,0.2413363092,0.2413363297216827,2.0521682714269573e-08,0.2386299334,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2015-03,-0.0923627144,-0.0923627302539384,1.5853938398202594e-08,-0.1247134527,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2015-04,0.0748544502,0.0748545350080001,8.480800009480483e-08,0.1186993158,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2015-05,0.062497947,0.0624977668413673,1.8015863269965626e-07,0.0262600705,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2015-06,-0.084985402,-0.0849852463448685,1.5565513150628263e-07,-0.0882501171,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2015-07,0.0611897802,0.0611902938257091,5.136257090962437e-07,0.0601771493,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2015-08,-0.0465379919,-0.046538206419895,2.1451989500043123e-07,-0.0658073055,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2015-09,0.0428498982,0.042849563474522,3.3472547800172947e-07,0.0453627195,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2015-10,0.3518659108,0.3518659046108831,6.1891169411687486e-09,0.3854108621,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2015-11,0.0218845971,0.0218846617384269,6.463842689916066e-08,0.0119823985,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2015-12,-0.1325965243,-0.1325965215622231,2.737776894079502e-09,-0.136193748,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2016-01,0.0506624752,0.0506622689362663,2.062637337041373e-07,0.0615884686,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2016-02,0.029418338,0.0294177506557014,5.873442985998567e-07,0.0047983079,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2016-03,0.06986676,0.0698666781566639,8.184333609440042e-08,0.0893105288,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2016-04,-0.1015136374,-0.10151366585678,2.8456780001850923e-08,-0.126288936,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2016-05,0.117474932,0.1174746306134846,3.013865153972395e-07,0.1079213213,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2016-06,-0.056021554,-0.0560214278631331,1.2613686690282622e-07,-0.0520007597,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2016-07,0.2273788429,0.2273790714695408,2.2856954082217662e-07,0.2238367448,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2016-08,0.0293978986,0.0293978306827219,6.791727810012693e-08,0.0273452763,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2016-09,0.0510025253,0.0510026548688133,1.2956881330350445e-07,0.0434669105,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2016-10,-0.0254998972,-0.0254999091883615,1.1988361501430456e-08,-0.0525990074,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2016-11,-0.0040747273,-0.004074818147464,9.08474640003501e-08,-0.0328521348,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2016-12,0.063765861,0.06376573095892,1.3004107998759729e-07,0.1374149459,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2017-01,0.1394734031,0.139473471008257,6.790825698987923e-08,0.1247092637,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2017-02,0.1285824201,0.1285823306604068,8.943959320384387e-08,0.1568958935,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2017-03,0.0458130206,0.0458130809931267,6.039312670097496e-08,0.0184703641,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2017-04,0.07342229,0.0734222160697815,7.393021850266024e-08,0.0968057962,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2017-05,0.1129940476,0.1129942835512245,2.3595122450315031e-07,0.0995629177,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2017-06,-0.0743163043,-0.0743163090543083,4.754308308152488e-09,-0.1158271895,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2017-07,0.1212402158,0.1212401924422748,2.3357725198458468e-08,0.1695538546,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2017-08,0.06233507,0.062334978403333,9.159666700120361e-08,0.0530890527,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2017-09,0.0023649214,0.0023649021152288,1.9284771200084316e-08,0.008348847,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2017-10,0.1771176385,0.1771177983378653,1.5983786530449073e-07,0.1650546879,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2017-11,0.0120065394,0.0120063082214548,2.3117854520103565e-07,0.0308140699,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2017-12,0.0446994748,0.0446995743689059,9.956890589801759e-08,0.0697850907,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2018-01,0.2083943228,0.2083944613609397,1.3856093969422112e-07,0.1810331845,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2018-02,-0.0302475648,-0.0302476354890061,7.068900610002204e-08,-0.0866480446,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2018-03,0.0376986688,0.0376987786064526,1.0980645259728306e-07,0.0297439993,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2018-04,0.0185696924,0.0185701800049968,4.876049967995899e-07,0.0251295878,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2018-05,-0.0135762426,-0.0135766188662839,3.7626628389929306e-07,-0.023151612,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2018-06,0.0313611336,0.0313614240135793,2.904135793027618e-07,0.0515449142,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2018-07,0.0096174876,0.0096173942292228,9.337077720023013e-08,0.0022933712,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2018-08,0.0198132999,0.0198130226131629,2.7728683710259716e-07,0.0240229048,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2018-09,-0.0106128411,-0.0106126631724635,1.7792753649950588e-07,-0.0143043372,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2018-10,0.0243857653,0.0243854900757314,2.7522426860118743e-07,0.0186775212,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2018-11,0.03050005,0.0305002389417807,1.8894178070022472e-07,0.0505142915,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2018-12,-0.0406480772,-0.0406478204020263,2.567979736980974e-07,-0.0658638955,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2019-01,0.0345284189,0.0345285901273553,1.7122735529451205e-07,0.0488366512,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2019-02,0.1816697593,0.1816698600099706,1.0070997058519993e-07,0.1679333718,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2019-03,0.1313574376,0.1313575134791825,7.587918252061066e-08,0.1458500015,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2019-04,0.1745387475,0.1745387655524449,1.8052444900051867e-08,0.1248347764,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2019-05,-0.2646366583,-0.2646368036694182,1.45369418225183e-07,-0.2837974745,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2019-06,0.3339480211,0.3339481979860272,1.7688602721444013e-07,0.3896142075,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2019-07,0.0203619636,0.0203618045789194,1.590210806021175e-07,0.0192494481,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2019-08,-0.099690349,-0.0996902941223936,5.487760640354722e-08,-0.0922610505,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2019-09,0.064301257,0.0643013268001165,6.980011650614681e-08,0.0354294649,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2019-10,0.1164319799,0.1164320878634973,1.0796349730890498e-07,0.1799070629,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2019-11,0.1285793309,0.1285794353610715,1.044610714873162e-07,0.06718186,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2019-12,0.1489139682,0.1489136697724327,2.9842756729681064e-07,0.2244816476,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2020-01,0.0793321624,0.0793321156483687,4.675163130241078e-08,0.0851950132,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2020-02,-0.1784942984,-0.1784942573107663,4.108923370993445e-08,-0.1169733336,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2020-03,-0.4842391865,-0.48423916468276,2.1817239959087686e-08,-0.556229087,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2020-04,0.4651303012,0.4651302800910214,2.1108978565109737e-08,0.4993238865,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2020-05,0.2665636165,0.2665636476177656,3.111776558650803e-08,0.3218872762,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2020-06,0.2030417684,0.2030417831703853,1.4770385303730649e-08,0.2026757952,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2020-07,0.2273851789,0.2273851249013034,5.3998696625257026e-08,0.2331415019,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2020-08,0.3619552822,0.3619551185131492,1.6368685079592993e-07,0.3703242066,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2020-09,-0.174069918,-0.1740695719605651,3.460394348842044e-07,-0.1993405457,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2020-10,-0.1493637604,-0.1493641053575806,3.449575806113714e-07,-0.1624779837,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2020-11,0.3579344748,0.3579347223861953,2.4758619526776826e-07,0.4029687443,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2020-12,0.146663836,0.1466636518335801,1.8416641989205118e-07,0.0635152373,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2021-01,-0.0008507792,-0.0008506426123531,1.365876469000809e-07,0.1027276568,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2021-02,0.0209157776,0.0209158815886937,1.0398869369765418e-07,0.0220310354,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2021-03,0.0138386509,0.0138384603191734,1.9058082660096398e-07,-0.0071957972,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2021-04,0.1400802623,0.1400803981510111,1.358510110793798e-07,0.0926812874,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2021-05,-0.0429406844,-0.0429407980743721,1.1367437210280107e-07,-0.0435904368,,,PASS
シン青龍-常勝,DM2_SXLU_T2_M_L2502,53275a09-4108-4523-9349-9d6a304419ba,2021-06,-0.0224771334,0.1858523429135826,0.20832947631358262,-0.0053051174,,,FAIL
